id,prix_million_ariary,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
8371,285,242.0,1,2,urbain,True,False,fibre,True,ciment,a_renover,2023
231,399,187.0,5,2,urbain,False,True,aucune,False,ciment,bon,2001
7334,108,203.0,3,1,rural,True,True,fibre,False,brut,a_renover,2016
7971,256,166.0,5,1,urbain,True,False,aucune,True,carrelage,a_renover,2001
7349,185,216.0,3,1,periurbain,False,True,aucune,True,brut,a_renover,2023
1995,84,93.0,3,1,rural,False,True,fibre,True,carrelage,bon,1992
6248,123,238.0,3,1,rural,True,True,starlink,False,brut,a_renover,2006
6922,403,246.0,1,1,periurbain,True,False,fibre,False,ciment,neuf,1995
9537,426,223.0,4,2,periurbain,True,True,aucune,False,ciment,neuf,2021
2603,267,146.0,2,1,periurbain,True,True,aucune,True,brut,neuf,2023
4181,133,106.0,1,1,urbain,False,True,aucune,True,brut,a_renover,2012
4230,469,133.0,5,1,urbain,True,False,fibre,True,carrelage,neuf,1991
3091,120,115.0,4,1,periurbain,True,False,aucune,False,carrelage,a_renover,1991
2726,314,139.0,5,1,periurbain,False,True,aucune,False,ciment,neuf,2022
1329,437,132.0,4,1,urbain,True,True,starlink,True,brut,neuf,2023
8538,233,205.0,3,2,rural,True,True,fibre,True,brut,neuf,1992
5041,233,87.0,5,1,periurbain,False,True,starlink,False,brut,neuf,2023
751,180,163.0,2,1,rural,True,False,fibre,False,brut,neuf,1992
4969,300,167.0,2,2,periurbain,True,True,starlink,False,ciment,neuf,2005
7333,229,192.0,1,2,urbain,False,True,fibre,False,ciment,a_renover,1992
1545,93,95.0,4,2,rural,False,True,fibre,False,ciment,bon,2007
6554,243,196.0,3,1,periurbain,True,True,fibre,False,ciment,bon,2008
4332,147,91.0,4,1,periurbain,False,True,fibre,False,brut,bon,2013
9538,474,135.0,5,2,urbain,False,True,aucune,False,brut,neuf,2016
9711,441,233.0,4,1,periurbain,False,True,fibre,False,brut,neuf,2007
7859,130,91.0,2,2,urbain,False,True,starlink,True,carrelage,a_renover,1998
4812,110,195.0,4,2,rural,True,True,fibre,True,brut,a_renover,2017
5479,186,141.0,3,2,periurbain,True,True,aucune,True,ciment,bon,2000
865,193,123.0,5,2,periurbain,True,False,fibre,False,ciment,bon,2006
8094,121,116.0,4,2,periurbain,True,True,fibre,True,ciment,a_renover,2013
8564,209,68.0,5,2,urbain,True,False,fibre,True,ciment,bon,1995
6017,427,224.0,4,1,periurbain,False,True,fibre,True,brut,neuf,2013
5277,82,170.0,1,2,rural,False,False,fibre,True,ciment,a_renover,1999
2166,161,92.0,5,2,periurbain,True,False,starlink,False,brut,bon,1998
3597,126,148.0,2,2,periurbain,False,True,aucune,False,brut,a_renover,2021
546,454,221.0,5,2,urbain,True,False,aucune,True,carrelage,bon,2007
1641,366,222.0,1,2,periurbain,True,False,aucune,False,brut,neuf,2001
3338,221,150.0,5,1,periurbain,False,True,aucune,False,brut,bon,1991
6853,386,235.0,1,2,periurbain,True,True,fibre,True,carrelage,neuf,2016
1172,134,102.0,3,1,rural,False,False,aucune,False,carrelage,neuf,2014
4341,61,111.0,2,1,rural,True,True,aucune,False,ciment,a_renover,2010
6939,211,190.0,1,2,periurbain,True,True,fibre,True,ciment,bon,2002
5556,207,162.0,3,2,periurbain,True,True,aucune,False,carrelage,bon,1997
7399,210,238.0,4,1,periurbain,True,True,fibre,False,brut,a_renover,2004
9916,150,82.0,5,2,periurbain,True,False,aucune,False,carrelage,bon,2019
5859,635,202.0,5,1,urbain,True,True,fibre,True,ciment,neuf,2009
8203,254,81.0,2,2,urbain,False,True,starlink,False,ciment,neuf,2023
7975,66,134.0,1,2,rural,True,True,fibre,False,ciment,a_renover,2015
2131,99,76.0,1,2,urbain,False,True,aucune,True,carrelage,a_renover,2023
6743,150,71.0,5,2,urbain,False,False,fibre,False,ciment,a_renover,1991
237,87,170.0,2,2,rural,True,True,aucune,False,ciment,a_renover,2014
4705,141,196.0,2,2,rural,True,False,starlink,False,carrelage,bon,1994
3410,145,67.0,5,1,urbain,False,False,aucune,False,carrelage,a_renover,1995
7660,434,246.0,2,2,urbain,True,False,aucune,True,carrelage,bon,2017
1535,82,170.0,1,1,rural,True,True,starlink,True,ciment,a_renover,2011
1480,82,132.0,4,1,rural,True,False,starlink,True,ciment,a_renover,1995
2793,270,100.0,1,1,urbain,True,False,aucune,False,carrelage,neuf,2005
7347,91,79.0,5,1,rural,False,False,aucune,True,brut,bon,2010
4580,245,223.0,1,2,periurbain,True,True,aucune,False,ciment,bon,2009
5608,676,219.0,5,2,urbain,False,True,aucune,True,brut,neuf,2001
4985,154,190.0,4,1,rural,False,False,fibre,False,brut,bon,2017
3661,54,60.0,2,2,rural,True,True,fibre,True,carrelage,bon,2002
1163,173,141.0,2,2,periurbain,False,False,aucune,True,brut,bon,2019
6062,575,227.0,1,2,urbain,True,False,fibre,False,brut,neuf,2007
397,324,165.0,3,2,urbain,True,True,aucune,False,carrelage,bon,1995
6399,240,104.0,4,1,periurbain,True,True,fibre,False,brut,neuf,1996
7593,298,149.0,3,2,urbain,True,False,fibre,False,carrelage,bon,1992
723,40,64.0,2,2,rural,True,True,aucune,True,carrelage,a_renover,1998
9256,249,247.0,1,2,rural,True,True,starlink,True,ciment,neuf,2017
4294,517,153.0,5,2,urbain,True,True,aucune,True,carrelage,neuf,1994
5006,189,246.0,4,2,rural,False,False,starlink,True,brut,bon,2011
9981,111,236.0,1,2,rural,False,False,starlink,True,carrelage,a_renover,1999
9466,442,226.0,4,1,urbain,True,False,aucune,True,brut,bon,2018
7220,428,141.0,3,2,urbain,False,False,aucune,True,ciment,neuf,2013
1212,276,110.0,5,1,urbain,True,False,starlink,True,ciment,bon,2008
9205,152,98.0,3,1,urbain,False,True,fibre,False,brut,a_renover,2013
5862,97,179.0,3,2,rural,True,True,aucune,False,ciment,a_renover,1996
5173,134,146.0,3,2,periurbain,False,False,aucune,True,ciment,a_renover,2019
665,177,120.0,4,2,periurbain,True,True,starlink,True,brut,bon,1999
4272,690,225.0,5,1,urbain,True,False,starlink,False,brut,neuf,2010
7763,174,93.0,5,1,urbain,False,True,fibre,False,ciment,a_renover,1998
5856,186,54.0,5,2,urbain,False,False,starlink,True,ciment,bon,1990
4187,110,56.0,4,2,periurbain,False,False,fibre,True,ciment,bon,1993
1796,76,107.0,1,1,rural,False,True,starlink,False,carrelage,bon,2016
996,148,70.0,5,2,urbain,True,False,starlink,False,ciment,a_renover,1995
7600,51,64.0,4,1,rural,False,False,fibre,True,brut,a_renover,2016
156,250,248.0,1,2,rural,True,True,aucune,False,ciment,neuf,2002
3085,165,122.0,4,1,rural,False,False,aucune,True,ciment,neuf,1991
7579,439,158.0,2,1,urbain,True,True,starlink,False,ciment,neuf,1998
495,63,73.0,2,1,rural,True,False,aucune,False,carrelage,bon,2011
2321,106,95.0,4,2,periurbain,False,False,aucune,True,ciment,a_renover,1997
4551,119,151.0,1,2,periurbain,False,False,aucune,False,carrelage,a_renover,1995
5378,164,56.0,1,2,urbain,True,True,fibre,False,carrelage,neuf,1992
6942,100,131.0,2,1,rural,True,True,starlink,False,ciment,bon,1996
6057,64,130.0,1,1,rural,False,True,fibre,False,carrelage,a_renover,2006
5846,132,182.0,2,2,rural,False,True,aucune,True,carrelage,bon,2019
3720,287,219.0,3,1,urbain,False,True,starlink,False,brut,a_renover,2007
5222,102,135.0,2,1,rural,False,False,starlink,True,carrelage,bon,1990
9833,167,137.0,1,2,urbain,False,False,fibre,True,carrelage,a_renover,2020
343,52,65.0,4,1,rural,False,False,aucune,True,ciment,a_renover,2021
7733,296,61.0,5,1,urbain,True,False,starlink,True,brut,neuf,2005
2223,408,249.0,1,2,periurbain,True,True,aucune,True,ciment,neuf,2004
4196,550,179.0,4,1,urbain,False,False,aucune,False,ciment,neuf,2011
1465,144,138.0,1,2,rural,True,False,aucune,False,ciment,neuf,2015
2234,156,194.0,4,1,rural,False,True,starlink,False,brut,bon,2011
8196,140,194.0,2,1,rural,True,False,starlink,True,carrelage,bon,2018
7406,79,61.0,5,2,rural,True,True,fibre,False,brut,bon,2001
9447,344,183.0,3,1,periurbain,True,True,aucune,False,carrelage,neuf,1998
5485,205,147.0,4,1,periurbain,False,False,aucune,True,brut,bon,2010
6128,109,219.0,2,1,rural,True,False,fibre,False,carrelage,a_renover,1993
4151,402,208.0,4,1,periurbain,True,False,starlink,False,brut,neuf,2000
5333,298,141.0,4,2,periurbain,True,False,fibre,False,ciment,neuf,2009
2121,249,210.0,1,2,urbain,False,False,aucune,True,ciment,a_renover,2019
4525,238,150.0,5,1,urbain,True,True,fibre,True,carrelage,a_renover,2009
2630,395,228.0,2,2,periurbain,True,True,aucune,True,brut,neuf,2009
8653,298,136.0,4,2,urbain,True,True,starlink,False,carrelage,bon,1996
9890,128,86.0,3,2,periurbain,True,True,starlink,False,carrelage,bon,2005
1203,353,122.0,2,2,urbain,True,False,aucune,False,brut,neuf,2019
3114,165,147.0,2,2,rural,False,False,aucune,False,brut,neuf,2007
2562,433,118.0,5,1,urbain,False,False,starlink,False,carrelage,neuf,2010
2728,211,140.0,5,2,periurbain,True,True,aucune,True,brut,bon,2010
4694,190,120.0,4,1,urbain,True,False,fibre,True,brut,a_renover,1996
8758,118,63.0,4,2,periurbain,False,True,aucune,True,brut,bon,2001
2126,232,120.0,2,2,urbain,False,False,aucune,True,ciment,bon,1996
9088,361,169.0,5,1,periurbain,False,True,fibre,True,ciment,neuf,1992
5620,130,75.0,4,1,periurbain,True,False,fibre,True,ciment,bon,2018
5106,319,222.0,5,1,urbain,False,True,starlink,False,brut,a_renover,2014
5891,228,191.0,1,1,urbain,False,True,starlink,True,ciment,a_renover,2012
4280,135,148.0,5,2,rural,False,False,starlink,False,brut,bon,2002
9117,51,63.0,4,1,rural,True,True,aucune,False,carrelage,a_renover,2013
4852,285,120.0,5,2,periurbain,True,True,starlink,False,carrelage,neuf,2017
547,385,98.0,5,1,urbain,False,False,fibre,True,brut,neuf,2010
26,216,145.0,5,1,periurbain,True,False,fibre,False,carrelage,bon,2000
8875,153,147.0,5,1,periurbain,False,False,fibre,False,ciment,a_renover,2010
7820,202,114.0,1,2,urbain,False,False,aucune,False,ciment,bon,2018
4901,167,248.0,1,2,rural,True,False,starlink,True,brut,bon,2008
6084,358,211.0,1,1,urbain,True,False,aucune,True,brut,bon,2007
2548,328,198.0,1,1,periurbain,False,False,starlink,False,carrelage,neuf,2011
5322,249,234.0,2,2,rural,False,False,fibre,True,brut,neuf,2009
9948,129,165.0,1,2,periurbain,True,True,fibre,False,brut,a_renover,2003
5641,305,158.0,3,1,periurbain,False,False,starlink,True,ciment,neuf,2014
2481,149,93.0,4,2,periurbain,True,True,aucune,False,brut,bon,2020
4862,230,85.0,5,2,periurbain,True,True,fibre,True,brut,neuf,2002
9291,388,199.0,4,1,periurbain,False,True,starlink,True,ciment,neuf,2013
1004,138,191.0,2,1,rural,False,False,fibre,True,ciment,bon,2001
534,86,56.0,5,1,periurbain,True,False,starlink,False,ciment,a_renover,2018
6427,99,195.0,2,2,rural,False,True,starlink,True,ciment,a_renover,1993
3960,75,53.0,2,1,rural,True,True,aucune,False,carrelage,neuf,1991
585,163,199.0,2,2,periurbain,False,False,aucune,False,carrelage,a_renover,2011
9083,196,154.0,4,1,rural,False,True,starlink,False,carrelage,neuf,2015
6797,404,156.0,1,2,urbain,False,True,fibre,False,ciment,neuf,1991
6858,473,172.0,2,1,urbain,False,False,aucune,False,carrelage,neuf,2003
4813,194,84.0,3,2,urbain,True,False,fibre,True,brut,bon,2013
1916,196,176.0,1,1,periurbain,True,False,aucune,True,ciment,bon,1990
4667,238,150.0,5,2,urbain,False,False,fibre,False,carrelage,a_renover,2015
1910,260,125.0,3,2,urbain,False,False,aucune,False,carrelage,bon,1997
6500,241,201.0,4,2,rural,False,False,fibre,False,brut,neuf,1999
6751,43,71.0,2,2,rural,True,False,fibre,True,brut,a_renover,1996
7682,164,55.0,4,1,periurbain,False,False,aucune,True,carrelage,neuf,2003
4368,84,65.0,4,1,periurbain,False,False,starlink,False,ciment,a_renover,2020
121,150,94.0,4,1,periurbain,False,True,starlink,False,brut,bon,2010
2449,190,56.0,5,1,urbain,False,False,aucune,True,brut,bon,1991
2601,71,146.0,1,2,rural,True,False,aucune,True,carrelage,a_renover,2012
8698,228,200.0,3,1,rural,False,False,aucune,False,carrelage,neuf,1993
4718,126,71.0,4,2,periurbain,True,True,starlink,True,carrelage,bon,2007
3768,143,79.0,1,2,periurbain,True,True,fibre,True,carrelage,neuf,1991
6959,215,182.0,2,1,periurbain,False,False,aucune,True,brut,bon,2015
4038,325,178.0,2,1,urbain,True,True,fibre,False,brut,bon,1995
7375,285,192.0,5,1,urbain,False,False,starlink,False,carrelage,a_renover,2023
7118,249,93.0,5,2,urbain,True,True,starlink,True,ciment,bon,1994
9518,122,65.0,5,1,rural,False,True,fibre,True,brut,neuf,2020
2579,114,153.0,2,1,rural,True,False,fibre,True,carrelage,bon,1997
5418,195,242.0,5,2,rural,False,True,starlink,False,brut,bon,1992
1867,415,148.0,2,2,urbain,True,True,starlink,False,carrelage,neuf,2010
1820,349,193.0,2,2,urbain,True,True,starlink,True,carrelage,bon,2020
8605,187,53.0,2,2,urbain,False,True,fibre,True,ciment,neuf,2018
51,108,54.0,4,2,periurbain,False,False,fibre,True,ciment,bon,2009
3888,103,117.0,2,2,periurbain,False,False,aucune,True,ciment,a_renover,1992
3577,347,167.0,4,2,urbain,True,True,aucune,False,ciment,bon,1992
4565,75,53.0,4,1,periurbain,False,False,aucune,False,ciment,a_renover,2010
1858,140,52.0,3,1,periurbain,True,False,aucune,False,brut,neuf,1996
9746,167,57.0,1,2,urbain,True,False,fibre,True,carrelage,neuf,2007
9740,209,84.0,4,1,periurbain,True,False,aucune,False,brut,neuf,2009
425,188,244.0,4,2,rural,False,False,aucune,False,carrelage,bon,1997
6867,135,238.0,5,1,rural,True,False,fibre,False,ciment,a_renover,2018
228,685,223.0,5,2,urbain,True,True,starlink,False,brut,neuf,1990
2921,188,133.0,5,1,rural,True,False,starlink,True,carrelage,neuf,2007
9288,132,144.0,3,2,periurbain,False,False,fibre,True,carrelage,a_renover,2014
2331,383,97.0,5,1,urbain,True,True,fibre,True,ciment,neuf,2004
7553,314,171.0,2,2,urbain,False,True,starlink,True,ciment,bon,2022
8279,136,106.0,2,2,periurbain,True,False,fibre,False,carrelage,bon,2015
2298,523,193.0,2,1,urbain,False,True,fibre,True,carrelage,neuf,1990
6911,265,187.0,4,1,urbain,True,True,starlink,True,carrelage,a_renover,2008
4252,93,96.0,4,1,rural,False,False,aucune,True,carrelage,bon,2006
7846,505,173.0,3,1,urbain,True,True,starlink,True,brut,neuf,1999
8157,189,144.0,3,1,periurbain,False,True,fibre,True,ciment,bon,2010
9494,352,195.0,2,2,urbain,True,True,starlink,True,ciment,bon,2023
8515,304,114.0,1,1,urbain,True,False,aucune,True,brut,neuf,1990
4914,135,58.0,5,1,urbain,False,True,starlink,True,carrelage,a_renover,2014
7079,146,190.0,3,2,rural,True,False,starlink,False,brut,bon,1996
9770,183,67.0,4,1,periurbain,True,False,aucune,False,carrelage,neuf,1996
2644,390,150.0,1,2,urbain,True,False,fibre,True,carrelage,neuf,2019
9627,103,117.0,2,2,periurbain,True,False,aucune,True,brut,a_renover,1996
3165,202,182.0,1,1,periurbain,False,False,fibre,False,carrelage,bon,1994
3639,117,148.0,1,2,periurbain,False,True,starlink,True,carrelage,a_renover,2014
8074,142,110.0,3,1,rural,False,False,starlink,False,ciment,neuf,1999
9548,78,109.0,1,1,rural,False,False,fibre,True,ciment,bon,1995
2549,169,151.0,2,2,rural,True,True,starlink,False,ciment,neuf,2017
7379,228,130.0,1,2,urbain,True,False,aucune,False,brut,bon,2023
3624,128,108.0,2,2,rural,True,True,aucune,True,ciment,neuf,2000
1024,120,103.0,1,2,periurbain,False,False,aucune,True,ciment,bon,1990
5956,71,133.0,2,1,rural,False,False,fibre,True,ciment,a_renover,2004
6582,151,145.0,5,1,periurbain,True,True,aucune,True,ciment,a_renover,2003
6069,181,88.0,2,2,urbain,False,False,fibre,False,brut,bon,2022
351,35,66.0,1,1,rural,False,True,fibre,False,carrelage,a_renover,2020
4738,599,187.0,5,2,urbain,False,True,fibre,False,brut,neuf,2012
3662,255,178.0,4,2,urbain,True,False,starlink,True,ciment,a_renover,2002
9390,196,110.0,1,1,urbain,False,False,aucune,False,carrelage,bon,2017
3150,399,218.0,3,2,periurbain,False,False,fibre,False,carrelage,neuf,2010
4510,128,114.0,5,1,periurbain,True,False,aucune,False,carrelage,a_renover,2011
7324,203,217.0,5,1,periurbain,True,True,aucune,False,ciment,a_renover,1998
5361,425,127.0,4,2,urbain,False,True,aucune,True,ciment,neuf,2017
1412,109,231.0,1,1,rural,True,True,fibre,False,carrelage,a_renover,1996
9641,186,129.0,4,1,periurbain,True,True,starlink,False,brut,bon,2014
8140,227,181.0,3,2,periurbain,True,True,aucune,True,brut,bon,2005
2212,68,94.0,1,2,rural,True,False,aucune,False,ciment,bon,2002
2622,177,239.0,3,2,rural,False,False,fibre,True,ciment,bon,2001
5210,56,52.0,2,2,periurbain,False,False,aucune,True,carrelage,a_renover,2017
4267,310,136.0,5,1,periurbain,True,True,fibre,True,ciment,neuf,2017
1754,96,107.0,2,2,periurbain,False,True,starlink,False,ciment,a_renover,2002
8786,74,115.0,4,1,rural,False,True,starlink,True,carrelage,a_renover,1994
5360,235,147.0,5,2,urbain,False,False,aucune,True,brut,a_renover,2002
6118,42,56.0,3,1,rural,True,False,starlink,False,ciment,a_renover,2013
1335,130,71.0,1,2,periurbain,False,False,aucune,True,carrelage,neuf,2003
1819,157,73.0,2,2,urbain,True,False,fibre,False,carrelage,bon,1992
2716,308,135.0,5,1,periurbain,False,False,fibre,True,ciment,neuf,2012
6087,98,103.0,4,1,rural,False,True,starlink,True,brut,bon,1996
5312,137,82.0,4,1,periurbain,True,True,aucune,True,ciment,bon,2022
5898,280,244.0,2,2,periurbain,False,True,fibre,False,brut,bon,2002
6206,75,143.0,2,2,rural,True,True,fibre,True,carrelage,a_renover,2019
1811,127,60.0,5,2,periurbain,True,False,fibre,True,ciment,bon,2023
1894,190,94.0,2,1,urbain,True,True,fibre,False,ciment,bon,2003
8842,261,117.0,4,2,periurbain,True,False,aucune,False,carrelage,neuf,2001
1189,106,141.0,2,2,rural,True,True,fibre,False,brut,bon,1994
4881,147,116.0,2,2,periurbain,False,False,starlink,False,brut,bon,1997
6452,132,112.0,2,2,rural,False,False,starlink,False,brut,neuf,2002
8546,111,94.0,1,2,periurbain,False,True,starlink,True,ciment,bon,2023
4613,138,246.0,5,1,rural,False,False,fibre,False,carrelage,a_renover,2011
5653,455,247.0,3,2,urbain,False,True,fibre,False,ciment,bon,2015
3774,210,72.0,5,1,periurbain,True,False,aucune,True,ciment,neuf,1990
1755,233,199.0,2,2,periurbain,False,True,starlink,True,ciment,bon,2012
7942,259,245.0,2,2,rural,False,True,aucune,True,carrelage,neuf,1991
110,96,55.0,3,1,periurbain,True,False,aucune,True,ciment,bon,1991
2917,86,70.0,1,1,periurbain,True,True,starlink,True,ciment,bon,2010
7718,60,110.0,2,2,rural,False,False,aucune,True,brut,a_renover,1993
9979,113,105.0,4,1,periurbain,False,False,starlink,True,carrelage,a_renover,2010
9264,150,132.0,1,1,periurbain,False,True,fibre,False,carrelage,bon,2016
9354,72,87.0,1,2,periurbain,True,True,fibre,True,carrelage,a_renover,1995
1490,98,206.0,1,1,rural,False,False,aucune,False,carrelage,a_renover,1992
324,235,122.0,2,1,urbain,False,True,starlink,False,ciment,bon,2021
2933,46,52.0,4,2,rural,True,False,fibre,True,ciment,a_renover,2013
4689,117,148.0,1,1,periurbain,False,True,aucune,True,ciment,a_renover,1993
8118,57,76.0,1,1,rural,True,False,starlink,True,carrelage,bon,2014
9457,248,209.0,1,1,urbain,True,False,starlink,False,ciment,a_renover,2011
2918,105,127.0,3,1,rural,True,True,starlink,False,ciment,bon,2021
3084,293,249.0,1,2,urbain,True,False,starlink,True,ciment,a_renover,1992
4588,444,222.0,5,2,periurbain,True,True,fibre,False,ciment,neuf,1990
840,57,77.0,4,1,rural,True,False,fibre,True,ciment,a_renover,1996
798,419,237.0,2,1,urbain,False,False,starlink,False,carrelage,bon,2021
2244,424,139.0,3,2,urbain,False,False,fibre,True,ciment,neuf,2019
178,190,54.0,2,1,urbain,False,True,starlink,False,brut,neuf,2005
9741,136,200.0,1,2,rural,True,True,aucune,False,ciment,bon,2001
9722,283,190.0,5,2,urbain,True,False,aucune,False,ciment,a_renover,1996
1174,124,57.0,5,1,periurbain,True,True,fibre,False,carrelage,bon,2006
8856,58,66.0,5,2,rural,True,False,fibre,False,carrelage,a_renover,2019
1781,284,236.0,3,1,periurbain,False,True,aucune,False,ciment,bon,2000
198,289,118.0,5,2,urbain,True,False,fibre,True,carrelage,bon,2008
3339,267,201.0,3,1,urbain,False,False,aucune,True,brut,a_renover,2011
9275,401,188.0,5,2,urbain,True,True,aucune,True,ciment,bon,2000
8095,186,104.0,1,1,urbain,True,True,fibre,False,carrelage,bon,2020
9316,259,212.0,3,1,periurbain,True,False,fibre,False,carrelage,bon,1996
8947,470,239.0,5,2,periurbain,False,False,fibre,True,carrelage,neuf,2010
66,214,64.0,2,1,urbain,True,False,fibre,True,brut,neuf,1997
4712,141,113.0,1,1,urbain,False,False,fibre,True,brut,a_renover,2006
3260,133,81.0,3,2,urbain,False,True,aucune,True,brut,a_renover,2011
3332,170,81.0,2,1,urbain,False,False,aucune,True,brut,bon,2002
8463,190,157.0,1,2,urbain,False,False,starlink,False,brut,a_renover,2008
7229,103,217.0,1,1,rural,False,False,fibre,False,ciment,a_renover,1994
9529,148,70.0,5,1,urbain,True,True,fibre,True,carrelage,a_renover,2017
9216,244,204.0,4,2,rural,True,False,starlink,False,carrelage,neuf,2012
478,120,63.0,5,1,rural,True,True,aucune,False,ciment,neuf,2012
6676,292,198.0,5,1,urbain,False,False,starlink,False,ciment,a_renover,2019
8756,87,66.0,2,2,rural,False,True,aucune,True,carrelage,neuf,2018
8399,190,248.0,1,2,periurbain,True,True,aucune,False,ciment,a_renover,2009
4954,391,182.0,5,1,urbain,True,True,fibre,True,ciment,bon,1991
1871,189,144.0,2,1,urbain,False,True,aucune,True,ciment,a_renover,2008
6695,134,95.0,2,2,urbain,False,True,starlink,False,ciment,a_renover,2010
3986,351,175.0,4,2,periurbain,False,False,starlink,True,carrelage,neuf,1999
4818,461,233.0,5,1,periurbain,False,True,aucune,False,carrelage,neuf,2016
4804,218,66.0,2,1,urbain,True,False,fibre,False,ciment,neuf,1999
9173,274,121.0,4,1,urbain,False,True,starlink,False,brut,bon,2023
5594,167,112.0,3,2,urbain,True,True,fibre,False,ciment,a_renover,1995
7747,112,163.0,1,2,rural,True,False,fibre,False,ciment,bon,1992
7762,292,211.0,4,2,urbain,False,False,starlink,False,brut,a_renover,2021
6390,641,217.0,4,1,urbain,False,False,fibre,True,ciment,neuf,2012
7836,102,178.0,4,2,rural,False,True,fibre,False,carrelage,a_renover,2014
4241,172,140.0,2,1,periurbain,False,True,fibre,True,brut,bon,2007
5151,131,179.0,2,2,rural,True,True,fibre,False,carrelage,bon,2004
9266,96,176.0,3,2,rural,False,False,fibre,True,brut,a_renover,1996
1677,162,120.0,2,1,urbain,True,True,fibre,True,brut,a_renover,2002
7529,438,243.0,3,1,periurbain,False,False,aucune,True,brut,neuf,2011
8955,88,72.0,1,2,periurbain,True,True,starlink,False,brut,bon,2019
2296,316,119.0,1,2,urbain,False,True,aucune,True,carrelage,neuf,2013
296,77,81.0,2,1,periurbain,False,False,fibre,False,ciment,a_renover,1996
4153,327,167.0,3,1,urbain,False,False,fibre,False,carrelage,bon,2010
6933,136,149.0,3,2,periurbain,True,True,starlink,True,ciment,a_renover,1995
8131,126,136.0,3,1,periurbain,True,True,aucune,False,ciment,a_renover,2003
8870,530,196.0,2,2,urbain,False,False,fibre,True,brut,neuf,2018
6306,343,170.0,4,1,periurbain,False,False,fibre,False,ciment,neuf,2015
2580,130,241.0,4,1,rural,False,True,fibre,False,ciment,a_renover,2004
6860,149,179.0,2,2,periurbain,True,True,aucune,False,brut,a_renover,2021
1370,414,209.0,4,1,urbain,True,False,starlink,True,brut,bon,2006
1529,425,210.0,5,1,periurbain,False,False,starlink,False,ciment,neuf,2013
6900,256,216.0,1,2,urbain,True,False,aucune,True,carrelage,a_renover,2023
681,88,108.0,1,2,periurbain,True,False,fibre,True,carrelage,a_renover,1991
4775,252,99.0,5,1,periurbain,False,True,aucune,True,brut,neuf,2001
7105,456,242.0,4,1,periurbain,False,True,aucune,True,brut,neuf,2007
1940,76,94.0,2,2,rural,False,True,aucune,True,ciment,bon,2009
3534,96,112.0,3,2,rural,False,True,starlink,True,brut,bon,2005
7557,276,135.0,3,1,urbain,False,False,aucune,False,ciment,bon,1997
1181,221,218.0,1,1,rural,False,False,starlink,False,carrelage,neuf,2021
8886,225,151.0,4,1,urbain,True,True,fibre,False,carrelage,a_renover,2003
8975,168,100.0,4,1,urbain,False,False,aucune,False,brut,a_renover,1997
626,239,217.0,1,1,periurbain,True,True,aucune,False,carrelage,bon,2002
2112,45,50.0,4,2,rural,True,True,fibre,True,brut,a_renover,1990
7072,370,129.0,2,1,urbain,False,False,starlink,False,brut,neuf,1995
7545,113,60.0,1,2,periurbain,False,True,fibre,False,carrelage,neuf,2014
4180,106,225.0,1,2,rural,False,True,aucune,False,carrelage,a_renover,2013
1462,427,153.0,2,2,urbain,True,True,starlink,False,carrelage,neuf,2021
2887,222,114.0,2,2,urbain,True,True,starlink,False,ciment,bon,2016
5766,179,161.0,2,2,rural,True,True,aucune,True,carrelage,neuf,1990
684,120,100.0,2,2,rural,False,False,starlink,False,carrelage,neuf,1991
8479,188,118.0,5,1,periurbain,True,False,aucune,True,brut,bon,2020
1366,154,123.0,3,1,rural,False,False,aucune,True,carrelage,neuf,2022
7089,648,245.0,2,2,urbain,True,True,fibre,False,brut,neuf,2013
2300,253,133.0,2,2,urbain,False,True,starlink,False,brut,bon,2004
4787,394,221.0,2,1,urbain,True,False,aucune,True,ciment,bon,2003
8046,317,191.0,1,1,periurbain,True,False,fibre,False,carrelage,neuf,2016
1979,249,122.0,3,2,periurbain,False,False,starlink,False,brut,neuf,1990
3803,155,137.0,1,1,periurbain,False,True,fibre,False,brut,bon,2013
4534,299,162.0,2,2,urbain,False,False,aucune,True,brut,bon,2014
5273,239,211.0,3,1,rural,True,False,starlink,False,carrelage,neuf,2007
5561,106,211.0,2,1,rural,False,True,starlink,True,carrelage,a_renover,2021
5761,83,76.0,3,2,periurbain,True,False,aucune,False,brut,a_renover,2018
2280,288,238.0,5,1,rural,True,False,aucune,True,brut,neuf,2010
8108,182,54.0,5,1,periurbain,False,True,starlink,False,ciment,neuf,1999
7367,401,232.0,2,2,periurbain,False,False,aucune,True,carrelage,neuf,2001
3182,145,136.0,5,2,periurbain,True,True,fibre,True,ciment,a_renover,2023
494,118,227.0,3,1,rural,True,False,starlink,True,carrelage,a_renover,2011
6187,218,147.0,5,1,periurbain,True,True,fibre,True,brut,bon,1994
2860,350,181.0,3,1,urbain,True,True,starlink,False,ciment,bon,1997
2897,131,167.0,1,2,periurbain,True,False,fibre,False,brut,a_renover,1998
366,684,235.0,4,1,urbain,True,False,starlink,True,ciment,neuf,2007
7369,115,90.0,1,2,urbain,False,True,fibre,True,ciment,a_renover,1999
8676,194,111.0,5,1,urbain,True,True,fibre,True,ciment,a_renover,2020
2653,177,226.0,4,2,rural,False,True,fibre,False,ciment,bon,2012
